item_id,web_name,category,tags,aidong_tags,object_name,ipa,description
ICON-0495,대기실체크아웃키,공연,소장템,황제펭|저음늘보|밴드삐약|도토리볕|연기멍|든든소원멍|별빛햄찌|노블코알라|온기오리|캡틴가시|또렷앵무|물빛수달,대기실체크아웃키,tɛɡisiltɕʰekʰɯautkʰi,"오늘의 분장과 의상을 모두 벗고, 마지막으로 이 키를 반납한다. 들어올 때 받은 것을 나갈 때 돌려놓는 일. 하루의 시작과 끝이 같은 손 안에 담긴다."
ICON-0496,쿠션퍼프케이스,생활,소장템|수납|케이스,달빛냥|도시여우|건반토끼|렌즈승냥|무지개곰|청량여우|발끝프로토냥|스파크토끼|돼끼비트|큐리더냥|소프트토끼|스위치여우,케이스,kʰeisɯ,보송한 퍼프는 눌리면 제 결을 잃는다. 동그란 집 하나에 고이 눕혀두는 까닭이 거기 있다. 부드러움을 오래 지키려면 부드럽게 다루는 일부터다.
ICON-0497,아이섀도칩,패션,소장템,밝은보컬멍|렌즈멍|호리범|늑대|막내토끼|청량독수리|리더다람|범얼룩|온기쿼카|키키기린|온기렉스|갸름냥,칩,tɕʰip,"눈두덩에 얹는 빛깔 한 점이 표정을 통째로 바꾼다. 작은 칩에 잠든 색은 조명 아래서 비로소 깨어나, 무대를 향한 눈빛에 깊이를 더한다."
ICON-0498,블러셔브러시캡,자원|생활,소장템|도구|브러시,정석냥|장면삐약|보컬밤비|숨결준호멍|긍정토끼|청량독수리|코기랩멍|소리펭|포뇨금붕어|메인보컬냥|또렷다람,캡,kʰɛp,"솔끝이 망가지면 발색도 함께 무너진다. 작은 모자를 씌워 그 결을 지키는 일은, 좋은 도구를 오래 곁에 두려는 사람의 조용한 습관이다."
ICON-0499,립팔레트슬림,패션,소장템,꽃노루|창문깜냥|호리범|카리스마독수리|글램뱀|단정멍|하모니병아리|고음돌고래|브리즈양|등교토끼|또렷초점여우,립팔레트슬림,ɾippʰalɾetʰɯsɯlɾim,두툼한 팔레트는 가방 속에서 자리를 다 차지한다. 얇게 깎아낸 한 줄이면 충분하다는 걸 아는 손. 덜어내는 것이 곧 챙기는 일이 되는 순간이다.
ICON-0500,마스카라가드,패션,소장템,호주여우|깜장지냥|책곰|렌즈족제비|호흡사막여우|민첩냥|승협여우|포근멍|그림냥이|캡틴비트멍|리더삐약|인사식사슴,마스카라가드,masɯkʰaɾaɡadɯ,"한 올 한 올 세운 속눈썹이 번지지 않게, 작은 가드가 그 곡선을 살며시 지켜준다. 정성껏 올린 것은 정성껏 지켜야 한다고, 거울 앞 시간이 일러준다."
ICON-0501,면봉케이스,생활,소장템|수납|케이스,코지멍|숨결촛불냥|책곰|도토리볕|비트토끼|스누피멍|안정곰|막내스텝다람|비트냥|스팟사슴|모카잔|쭈프늑대,케이스,kʰeisɯ,하얀 면봉이 사방으로 흩어지지 않게 담아두는 작은 집. 마지막 한 번의 수정을 위해 늘 가까이 두는 손길. 자잘한 준비가 큰 무대의 빈틈을 메운다.
ICON-0502,뷰러고무팩,자원,소장템|고무,든든곰|마이크곰|호흡멍|무술냥|붉은여우|토끼솔|폭스여우|첫눈곰|노블햄찌|소음캔디룡|또렷다람|우사네코토끼,뷰러고무팩,pjuɾʌɡomupʰɛk,"고무가 굳으면 속눈썹을 집을 때 따끔하게 아프다. 갈아 끼울 여분을 미리 챙겨두는 마음은, 작은 통증까지 헤아리는 다정함에서 나온다."
ICON-0503,컨실러브러시,자원|생활,소장템|도구|브러시,달늑대|마이크멍|여우|무술판다|인사사슴|보컬결멍|작은손천사햄|소리오리|온기오리|칩도토리다람|리본온기여우|근육멍,브러시,pɯɾʌsi,가는 솔끝으로 그늘을 살살 지워낸다. 빛이 닿지 않던 자리에 밝음을 들이는 일. 결점을 덮기보다 빛을 더하는 손이 한결 곱게 마무리한다.
ICON-0504,파우더시프터,패션,소장템,막내알파카|마토깃토끼|래빗펀치|별빛곰|샤인수달|쫑긋솔|포근청량돼지|텐션토끼|브리즈양|스팟고양이|또렷초점냥|루미토끼,파우더시프터,pʰaudʌsipʰɯtʰʌ,고운 가루를 한 번 걸러내면 뭉침 없이 곱게 얹힌다. 한 번 더 체에 치는 그 수고로움. 정성이란 결국 한 단계를 더 거치는 손끝에서 묻어난다.
ICON-0505,앞머리롤집게,패션,소장템|고정|집게,명음호랑|도시여우|아재토끼|노블병아리|붉은여우|든든소원멍|갈기루미사자|막내폭스|비트사슴|큐리더냥|온기마당멍|폭스데여우,집게,tɕipɡe,앞머리를 둥글게 말아 잠시 붙들어 두는 집게. 기다리는 동안 모양이 차분히 잡힌다. 서두르지 않고 기다릴 줄 아는 자리에서 단정함이 피어난다.
ICON-0506,헤어왁스스푼,자원|패션,소장템|도구|스푼,신사코알라|코지햄찌|또렷막내토끼|무술판다|연기다람|소프트병아리|포근청량돼지|프레임사슴|코지냥|캡틴비트냥|첫빛멍|갸름냥,스푼,sɯpʰun,왁스는 손에 묻히기 전에 이 작은 숟갈로 떠낸다. 딱 필요한 만큼만 덜어내는 절제. 넘치지 않게 쓸 줄 아는 손이 가장 자연스러운 결을 만든다.
ICON-0507,고데기받침매트,공예시설,소장템|받침,노트수달|숨결등대멍|청량늑대|숨결준호멍|토끼|빛새토끼|산적섹시|호흡햄찌|리더프로듀냥|쪼꼬코알라|스텝햄|청량냥,매트,mɛtʰɯ,뜨겁게 달궈진 고데기를 함부로 내려놓을 순 없다. 받쳐주는 매트 한 장이 책상도 손도 지킨다. 열을 다루는 자리엔 늘 안전한 쉼터가 필요하다.
ICON-0508,헤어오일샘플,자원|패션,소장템|오일,포근범곰|랩시선냥|다크늑대|하모니펭|솜다람|시카고냥|리듬냥|그루브릴라|라이언|늑끼리더|하모니멍|인사식사슴,헤어오일샘플,heʌoilsɛmpʰɯl,한 방울이면 충분한 윤기를 작은 샘플 병에 곱게 담아 가방 한켠에 슬쩍 넣어둔다. 큼지막한 병보다 작은 한 병이 도리어 더 자주 손에 닿는다.
ICON-0509,브러시청소갈퀴,자원|생활,소장템|도구|브러시,달늑대|사과곰|호흡리트리버|카리스마독수리|샤인수달|오사카냥|흰늑대|그루브릴라|여유라마|스팟강아지|첫빛삐약|하모니곰,브러시청소갈퀴,pɯɾʌsitɕʰʌŋsoɡalkʰy,솔에 엉킨 머리카락을 갈퀴로 천천히 빗어 내린다. 도구를 돌보는 시간은 일을 마친 뒤의 조용한 의식. 잘 손질된 솔이 내일의 결을 곱게 빚는다.
ICON-0510,머리끈보빈,패션,소장템,래빗|선택호랑|리더곰|모래볕|왕관냥|단정멍|고음토끼|스마트여우|비트친칠라|키키기린|비트펭|은빛멍,머리끈보빈,mʌɾik͈ɯnbobin,"실패에 둘둘 감아두기만 해도 한눈에 쏙 들어온다. 둥글게 정리된 이 작은 꾸러미는, 고무줄이 사방으로 데굴데굴 굴러가던 분주한 아침에 건네는 다정한 여유다."
ICON-0511,염색장갑팩,패션,소장템,흰범|브리즈병아리|분홍볼|폭신멍|멜로곰돌이|보컬삐약|하모니병아리|웨이브멍|루미노루|다이아냥|잰더냥|갈색여우,염색장갑팩,jʌmsɛkdʑaŋɡappʰɛk,색을 입히는 손이 물들지 않도록 끼우는 얇은 장갑. 일이 끝난 뒤에도 깨끗한 손으로 다음을 맞이하려는 마음. 보호란 곧 그런 준비의 다른 이름이다.
ICON-0512,헤어망파우치,패션,소장템|수납|파우치,달빛냥|별빛멍|호랑|포근범|꽃미냥|오사카냥|안정곰|스마트여우|온기중심멍|전환여우|리더삐약|온기토끼,파우치,pʰautɕʰi,"머리 모양을 지켜주는 그물망을 곱게 접어 담는 작은 주머니. 부피 없는 것일수록 자리를 잃기 쉬우니, 제 집을 정해주는 살뜰한 손길이 고맙다."
ICON-0513,잔머리픽서펜,패션,소장템,막내알파카|샤인냥|모티프돼지|맑은노루|멜로곰돌이|스피드치타|온기릴라|첫눈곰|샤인라마|프레임사슴|햇살볼|브이토끼,펜,pʰen,삐져나온 잔머리를 톡 눌러 가지런히 잡아주는 펜. 큰 손질을 다 마친 뒤의 마지막 한 번. 마무리란 늘 가장 작은 곳을 어루만지는 일이다.
ICON-0514,향수시향캡,패션,소장템,신사코알라|숨결곰|졸린코알라|막내삐약|브리즈여우|콩알소원멍|보컬멍|범얼룩|라이언|칩물결수달|하모니멍|삐죽오리,캡,kʰɛp,향을 고를 땐 코끝에 직접 대지 않는다. 작은 캡에 묻혀 공기 중에 흩뿌려야 진짜 결이 드러난다. 향기도 한 발 떨어져 맡을 때 비로소 정직해진다.
ICON-0515,롤온향병,패션,소장템,동글보컬햄|렌즈곰|리더곰|햇살펭|겸도리버|위트돌핀|포근청량돼지|그루브멍|막내사막여우|멜로펭귄|샤인돌고래|갈색여우,병,pjʌŋ,"동그란 구슬이 또르르 굴러가며 손목에 향을 그린다. 톡 찍어 바르던 옛 향수병과 달리, 미끄러지듯 번지는 한 줄. 향은 닿는 방식마다 다른 이야기를 남긴다."
ICON-0516,바디미스트뚜껑,패션,소장템|보호|뚜껑,몸짓토끼|빛받침곰|분홍볼|겨울볕|막내토끼|보컬결멍|별빛햄찌|작곡멍|햇살토끼|치즈깃냥|스윙노루|환영멍,뚜껑,t͈uk͈ʌŋ,안개처럼 퍼지는 향을 가두는 작은 뚜껑. 열어야 흩날리는 것을 닫아 지키는 일. 조금 아껴두는 마음이 그 향을 더 오래 곁에 머물게 한다.
ICON-0517,핸드크림키링,패션,소장템|장식|키링,스팟호랑이|랩시선냥|비주얼곰|노블병아리|꽃미냥|스파크코알라|고음토끼|단정다람|스파크쿼카|크루리듬냥|첫빛삐약|시선냥,링,ɾiŋ,"손에 바르는 작은 크림에 고리를 달면 어디든 함께 다닌다. 가방 밖에 매달려 달랑달랑 흔들리는 동행이, 메마른 손끝에 건네는 다정한 안부가 된다."
ICON-0518,샤워볼걸이,생활,소장템,달빛멍|렌즈곰|호흡삐약|샤인멍|개죽멍|흰멍이|안래빗|댄스멍|샤인다람|벌룬범|리더멍|인사식멍,샤워볼걸이,sjawʌbolɡʌli,"보글보글 거품을 만들고 나면 잘 말려야 한다. 욕실 한켠 고리에 걸어둔 그물공은, 또르르 물기를 털어내며 다음 아침을 산뜻하게 기다린다."
ICON-0519,마사지볼파우치,건강,소장템|수납|파우치,동글보컬햄|별꼬리여우|소프트알파카|수호등토끼|배우멍|단정노루|쫑긋폭스토끼|그루브멍|온기중심냥|숨결토끼|햇살볼|브리즈냥,파우치,pʰautɕʰi,"뭉친 어깨를 풀어주는 단단한 공을 작은 주머니에 담는다. 무대 뒤 짧은 휴식, 굳은 몸을 조용히 어루만지는 시간. 돌봄은 늘 자기 자신부터 시작된다."
ICON-0520,쿨링패치통,패션,소장템,루미돼지|비트직진다람|청량늑대|카리스마독수리|꽃사슴|근육곰|세이노루|첫눈토끼|까칠토끼|꼬리비트멍|비트뱁새|인사식냥,통,tʰoŋ,"붙이면 시원하게 식어드는 패치를 모아둔 통. 달아오른 무대가 끝난 밤, 뜨거워진 몸과 마음을 천천히 가라앉히는 작은 위로가 그 안에 잠들어 있다."
ICON-0521,네일오일펜,자원,소장템|오일,불독리더|창문깜냥|렌즈냥|막내삐약|왕관냥|텐션곰|코기랩멍|노블코알라|시크코알라|큐리더냥|폭스데여우,펜,pʰen,"누르고, 문지르고, 반짝. 메마른 손끝에 단 한 방울이면 충분하다. 화려한 처방 같은 건 필요 없이, 작은 펜 끝에서 번지는 은은한 윤기가 손톱 위로 곱게 감돈다. 돌봄은 이렇게 작은 한 방울에서 시작된다."
ICON-0522,향낭클립,자원|문구,소장템|고정|클립|금속|플라스틱,달늑대|숨결등대멍|스윙토끼|폭스모래여우|비트토끼|비트너굴|포즈코알라|노블코알라|라이언|우아수달|안부사슴|폭스디여우,클립,kʰɯlɾip,종이 위에 향을 묶어 두는 작은 매듭. 서랍을 열 때마다 은은한 한 줌이 손보다 먼저 인사를 건넨다. 보이지 않아도 곁에 머무는 다정함—클립 하나가 하루치의 위로를 조용히 품고 있다.
ICON-0523,네일팁트레이,패션,소장템|받침|트레이,꽃노루|해피멍|지목늑대|용맹표범|러브가시|파란편지멍|미소멍|루미병아리|청량병아리|쪼꼬코알라|스텝햄|환영멍,트레이,tʰɯɾei,"열 손가락의 색을 미리 펼쳐 두는 작은 무대. 어느 톤이 오늘과 어울릴까, 트레이 위에서 조용한 오디션이 열린다. 고르는 그 잠깐이 어쩐지 설레서, 손끝의 하루는 여기서부터 시작된다."
ICON-0524,큐티클푸셔캡,패션,소장템,시크리듬냥|비트발끝냥|스윙토끼|호흡여우|왕관여우|보컬결멍|스파크냥|밀리쥐|브리즈펭|푸들웅|하모니멍|티요넨토끼,캡,kʰɛp,"밀어내는 일에도 다정함이 있다. 거스러미 하나를 둥근 끝으로 살살, 급하지 않게. 서두르는 손은 늘 무언가를 놓치니까, 정돈이란 천천히 들여다보는 마음에 더 가깝다."
ICON-0525,미니파일버퍼,전자,소장템|문서|파일,검은스텝냥|캡틴퓨마|랩펭|비트여우|여우|꿀성햄찌|루미여우|소리삐약|리더늑대|소음캔디룡|새끼다람|스텝빛멍,미니파일버퍼,minipʰailbʌpʰʌ,"거친 면과 고운 면, 두 얼굴을 한 손에 쥔다. 모난 데를 살살 깎아 매끈하게 다듬는 일은 사소하지만, 완성은 늘 이런 사소한 손길에서 온다. 마지막은 결국 부드러움의 몫이다."
ICON-0526,손톱스티커판,자원,소장템|부착물|스티커|종이,베이비호랑|숨결뱀|분홍볼|도토리볕|토끼|흰멍이|흰늑대|첫눈토끼|장면쥐|팬카햄|스텝다람|온기토끼,판,pʰan,"별, 꽃, 하트—오늘의 기분에 꼭 맞는 한 장을 톡 골라 붙이면 그만이다. 손톱만 한 작은 그림들이 줄지어 선 판 위에서, 스티커 하나가 손끝에 남기는 다정한 사인처럼 반짝인다."
ICON-0527,젤램프가림판,패션,소장템,꽃노루|트랙말|비주얼곰|장면곰|왕관여우|파란편지멍|인사다람|동선멍|코지냥|숨결냥|잰더냥|폭스냥,판,pʰan,"빛을 잠시 가두어 두는 얇은 막. 굳히는 동안 눈은 쉬고, 손끝만 조용히 단단해진다. 기다림에도 그늘 한 자락이 필요한 법—서두르지 않는 시간 속에서 오늘의 손끝이 완성된다."
ICON-0528,네일파츠통,자원,소장템|파츠|부품,삐욘병아리|티렉스담|리더곰|렌즈승여우|막내토끼|해피볼멍|안래빗|소리펭|포근토끼|푸들웅|런웨이다람|폭스냥,통,tʰoŋ,"반짝이는 조각들이 칸칸이 잠들어 있다. 큐빅, 진주, 별가루—이름표 없는 보석함을 여는 설렘으로 뚜껑을 연다. 어떤 빛을 손톱에 얹을까, 고르는 그 순간이 가장 반짝인다."
ICON-0529,손관리장갑팩,패션,소장템,명음호랑|장면삐약|또렷막내토끼|대왕햄승|여우|보컬결곰|쫑긋폭스토끼|햇살멍|하모니냥|숨결냥|비트뱁새|받침기둥곰,손관리장갑팩,sonɡwanɾidʑaŋɡappʰɛk,자는 동안 손이 받는 짧은 휴가. 장갑 안에서 마른 살결이 밤새 천천히 촉촉해진다. 돌봄이란 결국 보이지 않는 곳에서 일어나는 일—아침이면 손끝이 먼저 그 다정함을 안다.
ICON-0530,리무버펌프병,패션,소장템,호주여우|장면삐약|배려멍|햄찌|스윙라마|스파크코알라|하모니병아리|노블코알라|리더늑대|스팟사슴|스윙노루|하모니곰,병,pjʌŋ,"한 번 누르면 딱 필요한 만큼. 솜에 스며 번지는 서늘한 향이 손톱 위 어제를 말끔히 지운다. 비우는 일에도 리듬이 있어서, 한 번의 펌프질이 새로 칠할 자리를 가만히 내어 준다."
ICON-0531,큐빅집게,패션,소장템|고정|집게,황제멍|사과곰|지목늑대|햄찌|막내토끼|샛별노루|무대개굴|스텝멍|리더늑대|모티프노루|끼멍|은빛멍,집게,tɕipɡe,손끝보다 가는 보석을 집으려면 더 가는 손이 필요하다. 떨림 없이 한 점을 옮겨 놓는 집게 끝—섬세함은 마음만큼이나 도구의 몫이기도 하다. 작은 빛 하나가 제자리를 찾는다.
ICON-0532,귀걸이보관판,패션,소장템,포근범곰|솔빛멍|활력멍|호흡여우|솜수달|도토리솔|흰늑대|소리삐약|지혜올빼미|벌룬범|노블곰|진심냥,판,pʰan,"짝 잃은 귀걸이가 더는 서랍 속에서 미아가 되지 않도록. 한 쌍씩 제자리에 꽂아 두면, 분주한 아침에 고르는 시간이 한결 가벼워진다. 정리란 미래의 나에게 건네는 작은 친절이다."
